,date,temp,rain,wind_speed,humidity,sun_hour,sun_power,snow,cloud,solar_power
0,2015-01-01 1:00,-4.4,0.0,5.4,47.0,0.0,0.0,0.5,6,0.0
1,2015-01-01 2:00,-4.6,0.0,4.9,50.0,0.0,0.0,0.5,0,0.0
2,2015-01-01 3:00,-4.7,0.0,6.2,50.0,0.0,0.0,0.5,6,0.0
3,2015-01-01 4:00,-5.0,0.0,5.0,56.0,0.0,0.0,0.5,6,0.0
4,2015-01-01 5:00,-5.0,0.0,5.5,52.0,0.0,0.0,0.5,6,0.0
5,2015-01-01 6:00,-5.3,0.0,4.0,58.0,0.0,0.0,0.5,6,0.0
6,2015-01-01 7:00,-5.7,0.0,5.0,58.0,0.0,0.0,0.4,6,0.0
7,2015-01-01 8:00,-5.7,0.0,4.6,56.0,0.0,0.0,0.4,3,0.0
8,2015-01-01 9:00,-5.4,0.0,6.7,57.0,0.0,0.14,0.4,6,20.0
9,2015-01-01 10:00,-5.0,0.0,6.5,59.0,0.6,0.48,0.4,6,131.0
10,2015-01-01 11:00,-4.7,0.0,6.4,60.0,0.9,0.81,0.4,7,187.0
11,2015-01-01 12:00,-5.0,0.0,6.0,62.0,0.5,0.85,0.4,8,295.0
12,2015-01-01 13:00,-4.4,0.0,5.7,58.0,0.8,1.12,0.2,8,347.0
13,2015-01-01 14:00,-4.2,0.0,5.9,62.0,0.1,0.6,0.0,8,232.0
14,2015-01-01 15:00,-3.6,0.0,6.2,61.0,0.2,0.65,0.0,8,145.0
15,2015-01-01 16:00,-3.9,0.0,5.2,61.0,0.3,0.38,0.0,6,156.0
16,2015-01-01 17:00,-4.3,0.0,5.0,62.0,0.4,0.23,0.0,6,70.0
17,2015-01-01 18:00,-4.2,0.0,2.8,64.0,0.0,0.01,0.0,8,0.0
18,2015-01-01 19:00,-3.9,0.0,3.4,65.0,0.0,0.0,0.0,0,0.0
19,2015-01-01 20:00,-3.7,0.0,3.2,65.0,0.0,0.0,0.0,0,0.0
20,2015-01-01 21:00,-3.7,0.0,3.6,66.0,0.0,0.0,0.0,8,0.0
21,2015-01-01 22:00,-3.8,0.0,2.2,67.0,0.0,0.0,0.0,8,0.0
22,2015-01-01 23:00,-4.0,0.0,2.3,73.0,0.0,0.0,0.0,8,0.0
23,2015-01-02 0:00,-4.1,0.0,1.3,74.0,0.0,0.0,0.0,8,0.0
24,2015-01-02 1:00,-4.4,0.0,0.4,76.0,0.0,0.0,0.0,8,0.0
25,2015-01-02 2:00,-4.4,0.0,0.7,79.0,0.0,0.0,0.0,8,0.0
26,2015-01-02 3:00,-4.6,0.0,0.4,82.0,0.0,0.0,0.0,8,0.0
27,2015-01-02 4:00,-5.0,0.0,0.5,87.0,0.0,0.0,0.0,8,0.0
28,2015-01-02 5:00,-5.2,0.0,0.5,89.0,0.0,0.0,0.0,8,0.0
29,2015-01-02 6:00,-5.7,0.1,0.5,91.0,0.0,0.0,0.5,8,0.0
30,2015-01-02 7:00,-7.2,0.0,0.2,92.0,0.0,0.0,0.5,4,0.0
31,2015-01-02 8:00,-6.1,0.0,0.0,92.0,0.0,0.0,0.5,8,0.0
32,2015-01-02 9:00,-5.3,0.0,0.1,90.0,0.0,0.06,0.5,0,9.0
33,2015-01-02 10:00,-4.2,0.0,1.9,79.0,0.0,0.21,0.5,0,93.0
34,2015-01-02 11:00,-3.5,0.0,2.7,59.0,0.2,0.4,0.5,8,208.0
35,2015-01-02 12:00,-2.7,0.0,4.7,47.0,0.9,1.08,0.0,8,392.0
36,2015-01-02 13:00,-1.3,0.0,4.1,44.0,0.0,1.3,0.0,2,393.0
37,2015-01-02 14:00,-0.8,0.0,5.2,42.0,0.0,1.51,0.0,0,472.0
38,2015-01-02 15:00,-1.1,0.0,6.2,45.0,0.0,1.25,0.0,0,381.0
39,2015-01-02 16:00,-1.3,0.0,5.1,43.0,0.0,0.87,0.0,0,219.0
40,2015-01-02 17:00,-1.7,0.0,2.5,49.0,0.0,0.38,0.0,0,61.0
41,2015-01-02 18:00,-3.2,0.0,0.7,55.0,0.2,0.02,0.0,0,0.0
42,2015-01-02 19:00,-2.8,0.0,1.8,57.0,0.0,0.0,0.0,0,0.0
43,2015-01-02 20:00,-3.4,0.0,1.5,54.0,0.0,0.0,0.0,0,0.0
44,2015-01-02 21:00,-5.1,0.0,0.0,64.0,0.0,0.0,0.0,0,0.0
45,2015-01-02 22:00,-4.4,0.0,0.9,68.0,0.0,0.0,0.0,0,0.0
46,2015-01-02 23:00,-4.5,0.0,1.5,72.0,0.0,0.0,0.0,0,0.0
47,2015-01-03 0:00,-6.5,0.0,1.0,80.0,0.0,0.0,0.0,0,0.0
48,2015-01-03 1:00,-7.7,0.0,0.7,81.0,0.0,0.0,0.0,0,0.0
49,2015-01-03 2:00,-8.2,0.0,0.4,85.0,0.0,0.0,0.0,0,0.0
50,2015-01-03 3:00,-9.0,0.0,0.1,87.0,0.0,0.0,0.0,0,0.0
51,2015-01-03 4:00,-8.7,0.0,0.2,90.0,0.0,0.0,0.0,0,0.0
52,2015-01-03 5:00,-9.5,0.0,0.1,90.0,0.0,0.0,0.0,0,0.0
53,2015-01-03 6:00,-9.6,0.0,0.1,90.0,0.0,0.0,0.0,0,0.0
54,2015-01-03 7:00,-8.6,0.0,0.1,90.0,0.0,0.0,0.0,6,0.0
55,2015-01-03 8:00,-7.6,0.0,0.3,86.0,0.0,0.0,0.0,7,0.0
56,2015-01-03 9:00,-5.6,0.0,0.2,84.0,0.0,0.1,0.0,7,20.0
57,2015-01-03 10:00,-3.8,0.0,0.4,76.0,0.0,0.3,0.0,7,120.0
58,2015-01-03 11:00,-0.9,0.0,1.1,71.0,0.8,1.08,0.0,5,275.0
59,2015-01-03 12:00,0.9,0.0,1.3,67.0,0.0,1.4,0.0,3,429.0
60,2015-01-03 13:00,1.6,0.0,2.3,65.0,0.0,1.46,0.0,3,481.0
61,2015-01-03 14:00,1.7,0.0,2.4,66.0,0.9,1.02,0.0,4,358.0
62,2015-01-03 15:00,3.0,0.0,2.5,65.0,0.0,0.95,0.0,4,240.0
63,2015-01-03 16:00,2.1,0.0,3.0,67.0,0.0,0.66,0.0,3,214.0
64,2015-01-03 17:00,1.4,0.0,2.5,74.0,0.3,0.21,0.0,5,50.0
65,2015-01-03 18:00,1.2,0.0,2.3,77.0,0.0,0.01,0.0,6,0.0
66,2015-01-03 19:00,0.5,0.0,0.7,85.0,0.0,0.0,0.0,0,0.0
67,2015-01-03 20:00,0.8,0.0,0.9,79.0,0.0,0.0,0.0,0,0.0
68,2015-01-03 21:00,1.3,0.0,1.9,78.0,0.0,0.0,0.0,8,0.0
69,2015-01-03 22:00,1.4,0.0,2.7,77.0,0.0,0.0,0.0,0,0.0
70,2015-01-03 23:00,1.0,0.0,1.8,79.0,0.0,0.0,0.0,0,0.0
71,2015-01-04 0:00,1.0,0.0,1.5,83.0,0.0,0.0,0.0,8,0.0
72,2015-01-04 1:00,0.2,0.0,0.6,87.0,0.0,0.0,0.0,0,0.0
73,2015-01-04 2:00,-1.5,0.0,0.6,92.0,0.0,0.0,0.0,0,0.0
74,2015-01-04 3:00,-1.8,0.0,0.3,93.0,0.0,0.0,0.0,3,0.0
75,2015-01-04 4:00,-1.9,0.0,0.3,93.0,0.0,0.0,0.0,8,0.0
76,2015-01-04 5:00,-0.8,0.0,0.3,93.0,0.0,0.0,0.0,8,0.0
77,2015-01-04 6:00,-0.7,0.0,0.7,93.0,0.0,0.0,0.0,8,0.0
78,2015-01-04 7:00,-1.2,0.0,0.1,93.0,0.0,0.0,0.0,8,0.0
79,2015-01-04 8:00,-2.0,0.0,0.1,93.0,0.0,0.0,0.0,7,0.0
80,2015-01-04 9:00,0.2,0.0,0.1,93.0,0.2,0.13,0.0,6,23.0
81,2015-01-04 10:00,3.3,0.0,0.5,91.0,0.0,0.63,0.0,3,108.0
82,2015-01-04 11:00,5.7,0.0,1.7,80.0,0.0,0.97,0.0,0,212.0
83,2015-01-04 12:00,7.2,0.0,2.4,77.0,0.0,1.26,0.0,2,385.0
84,2015-01-04 13:00,8.4,0.0,2.2,76.0,0.0,1.35,0.0,2,321.0
85,2015-01-04 14:00,8.4,0.0,2.8,70.0,0.0,1.44,0.0,2,340.0
86,2015-01-04 15:00,8.6,0.0,2.6,73.0,0.0,1.04,0.0,0,313.0
87,2015-01-04 16:00,7.9,0.0,2.9,75.0,0.0,0.69,0.0,3,177.0
88,2015-01-04 17:00,6.2,0.0,1.5,84.0,0.6,0.26,0.0,0,57.0
89,2015-01-04 18:00,3.4,0.0,0.8,91.0,0.0,0.02,0.0,0,0.0
90,2015-01-04 19:00,2.5,0.0,0.3,93.0,0.0,0.0,0.0,0,0.0
91,2015-01-04 20:00,0.8,0.0,0.2,93.0,0.0,0.0,0.0,0,0.0
92,2015-01-04 21:00,0.8,0.0,0.6,93.0,0.0,0.0,0.0,0,0.0
93,2015-01-04 22:00,-1.3,0.0,0.5,93.0,0.0,0.0,0.0,0,0.0
94,2015-01-04 23:00,-2.9,0.0,0.4,93.0,0.0,0.0,0.0,0,0.0
95,2015-01-05 0:00,-3.0,0.0,0.2,93.0,0.0,0.0,0.0,0,0.0
96,2015-01-05 1:00,-3.0,0.0,0.2,93.0,0.0,0.0,0.0,10,0.0
97,2015-01-05 2:00,-1.2,0.0,0.6,93.0,0.0,0.0,0.0,10,0.0
98,2015-01-05 3:00,-0.9,0.0,0.9,93.0,0.0,0.0,0.0,10,0.0
99,2015-01-05 4:00,-0.7,0.0,0.0,93.0,0.0,0.0,0.0,10,0.0
100,2015-01-05 5:00,-1.5,0.0,0.5,93.0,0.0,0.0,0.0,10,0.0
101,2015-01-05 6:00,-1.8,0.0,0.4,93.0,0.0,0.0,0.0,10,0.0
102,2015-01-05 7:00,-1.6,0.0,0.6,93.0,0.0,0.0,0.0,10,0.0
103,2015-01-05 8:00,-1.7,0.0,0.0,93.0,0.0,0.0,0.0,3,0.0
104,2015-01-05 9:00,-0.2,0.0,0.3,93.0,0.5,0.17,0.0,3,9.0
105,2015-01-05 10:00,2.4,0.0,0.9,93.0,1.0,0.56,0.0,3,116.0
106,2015-01-05 11:00,4.8,0.0,0.5,93.0,1.0,0.86,0.0,3,278.0
107,2015-01-05 12:00,6.8,0.0,1.6,74.0,0.8,0.95,0.0,7,291.0
108,2015-01-05 13:00,9.2,0.0,1.0,62.0,0.5,1.11,0.0,7,273.0
109,2015-01-05 14:00,9.6,0.0,0.7,56.0,0.6,0.96,0.0,8,304.0
110,2015-01-05 15:00,10.2,0.0,2.1,48.0,0.5,0.84,0.0,8,184.0
111,2015-01-05 16:00,8.3,0.0,1.5,62.0,0.4,0.43,0.0,8,128.0
112,2015-01-05 17:00,7.2,0.0,0.2,61.0,0.0,0.13,0.0,10,18.0
113,2015-01-05 18:00,7.0,0.0,1.1,64.0,0.0,0.0,0.0,10,0.0
114,2015-01-05 19:00,6.7,0.0,1.6,67.0,0.0,0.0,0.0,10,0.0
115,2015-01-05 20:00,7.2,0.0,1.0,59.0,0.0,0.0,0.0,10,0.0
116,2015-01-05 21:00,6.8,0.0,2.9,67.0,0.0,0.0,0.0,10,0.0
117,2015-01-05 22:00,4.8,0.0,1.5,87.0,0.0,0.0,0.0,10,0.0
118,2015-01-05 23:00,4.6,0.0,1.7,92.0,0.0,0.0,0.0,10,0.0
119,2015-01-06 0:00,4.1,2.4,2.9,93.0,0.0,0.0,0.0,10,0.0
120,2015-01-06 1:00,3.8,0.0,1.2,93.0,0.0,0.0,0.0,0,0.0
121,2015-01-06 2:00,3.6,0.0,1.0,93.0,0.0,0.0,0.0,0,0.0
122,2015-01-06 3:00,3.6,2.8,4.9,93.0,0.0,0.0,0.0,0,0.0
123,2015-01-06 4:00,3.0,0.0,3.6,93.0,0.0,0.0,0.0,0,0.0
124,2015-01-06 5:00,2.6,0.0,3.5,92.0,0.0,0.0,0.0,0,0.0
125,2015-01-06 6:00,1.3,0.2,6.3,88.0,0.0,0.0,0.0,8,0.0
126,2015-01-06 7:00,0.1,0.0,5.4,82.0,0.0,0.0,0.0,8,0.0
127,2015-01-06 8:00,-1.1,0.0,6.2,78.0,0.0,0.0,0.0,7,0.0
128,2015-01-06 9:00,-1.4,0.0,5.2,68.0,0.3,0.14,0.0,3,27.0
129,2015-01-06 10:00,-1.3,0.0,6.2,57.0,0.0,0.74,0.0,0,176.0
130,2015-01-06 11:00,-1.1,0.0,5.1,57.0,0.0,1.19,0.0,0,316.0
131,2015-01-06 12:00,-0.7,0.0,5.7,52.0,0.0,1.51,0.0,0,419.0
132,2015-01-06 13:00,-1.0,0.0,5.3,49.0,0.0,1.65,0.0,0,466.0
133,2015-01-06 14:00,-0.3,0.0,5.5,47.0,0.0,1.6,0.0,0,447.0
134,2015-01-06 15:00,-0.6,0.0,4.9,43.0,0.0,1.37,0.0,0,367.0
135,2015-01-06 16:00,-1.3,0.0,5.0,46.0,0.0,0.94,0.0,0,218.0
136,2015-01-06 17:00,-2.3,0.0,4.1,50.0,0.0,0.41,0.0,2,60.0
137,2015-01-06 18:00,-2.8,0.0,4.3,57.0,0.2,0.02,0.0,2,0.0
138,2015-01-06 19:00,-3.0,0.0,3.3,58.0,0.0,0.0,0.0,0,0.0
139,2015-01-06 20:00,-3.2,0.0,4.1,60.0,0.0,0.0,0.0,0,0.0
140,2015-01-06 21:00,-3.6,0.0,4.4,54.0,0.0,0.0,0.0,3,0.0
141,2015-01-06 22:00,-4.0,0.0,4.4,48.0,0.0,0.0,0.0,0,0.0
142,2015-01-06 23:00,-4.0,0.0,4.2,48.0,0.0,0.0,0.0,0,0.0
143,2015-01-07 0:00,-4.1,0.0,3.1,50.0,0.0,0.0,0.0,3,0.0
144,2015-01-07 1:00,-4.2,0.0,3.0,49.0,0.0,0.0,0.0,0,0.0
145,2015-01-07 2:00,-4.3,0.0,1.7,50.0,0.0,0.0,0.0,0,0.0
146,2015-01-07 3:00,-4.4,0.0,2.2,51.0,0.0,0.0,0.0,0,0.0
147,2015-01-07 4:00,-4.4,0.0,2.4,46.0,0.0,0.0,0.0,2,0.0
148,2015-01-07 5:00,-4.5,0.0,2.1,46.0,0.0,0.0,0.0,2,0.0
149,2015-01-07 6:00,-5.5,0.0,0.4,56.0,0.0,0.0,0.0,0,0.0
150,2015-01-07 7:00,-4.2,0.0,3.7,46.0,0.0,0.0,0.0,0,0.0
151,2015-01-07 8:00,-4.1,0.0,3.5,45.0,0.0,0.0,0.0,3,0.0
152,2015-01-07 9:00,-3.2,0.0,2.5,47.0,0.7,0.19,0.0,2,30.0
153,2015-01-07 10:00,-2.0,0.0,4.8,44.0,1.0,0.75,0.0,2,174.0
154,2015-01-07 11:00,-1.6,0.0,6.2,41.0,1.0,1.2,0.0,2,316.0
155,2015-01-07 12:00,-0.9,0.0,4.6,43.0,1.0,1.5,0.0,2,410.0
156,2015-01-07 13:00,-0.5,0.0,4.0,43.0,1.0,1.62,0.0,2,450.0
157,2015-01-07 14:00,-0.7,0.0,4.6,43.0,1.0,1.56,0.0,0,433.0
158,2015-01-07 15:00,-0.7,0.0,5.0,46.0,1.0,1.32,0.0,0,352.0
159,2015-01-07 16:00,-0.8,0.0,3.7,46.0,1.0,0.93,0.0,2,200.0
160,2015-01-07 17:00,-1.5,0.0,2.2,50.0,1.0,0.43,0.0,4,58.0
161,2015-01-07 18:00,-2.3,0.0,1.5,54.0,0.3,0.04,0.0,4,0.0
162,2015-01-07 19:00,-2.9,0.0,1.0,57.0,0.0,0.0,0.0,0,0.0
163,2015-01-07 20:00,-3.5,0.0,1.0,62.0,0.0,0.0,0.0,0,0.0
164,2015-01-07 21:00,-3.2,0.0,1.4,64.0,0.0,0.0,0.0,3,0.0
165,2015-01-07 22:00,-4.2,0.0,0.5,62.0,0.0,0.0,0.0,0,0.0
166,2015-01-07 23:00,-5.5,0.0,1.2,72.0,0.0,0.0,0.0,0,0.0
167,2015-01-08 0:00,-4.7,0.0,1.0,69.0,0.0,0.0,0.0,0,0.0
168,2015-01-08 1:00,-6.5,0.0,0.0,74.0,0.0,0.0,0.0,0,0.0
169,2015-01-08 2:00,-7.9,0.0,0.1,82.0,0.0,0.0,0.0,0,0.0
170,2015-01-08 3:00,-8.2,0.0,0.6,83.0,0.0,0.0,0.0,0,0.0
171,2015-01-08 4:00,-8.7,0.0,0.1,85.0,0.0,0.0,0.0,0,0.0
172,2015-01-08 5:00,-8.9,0.0,0.4,88.0,0.0,0.0,0.0,0,0.0
173,2015-01-08 6:00,-9.4,0.0,0.0,88.0,0.0,0.0,0.0,0,0.0
174,2015-01-08 7:00,-9.5,0.0,0.2,89.0,0.0,0.0,0.0,0,0.0
175,2015-01-08 8:00,-9.4,0.0,0.0,89.0,0.0,0.0,0.0,0,0.0
176,2015-01-08 9:00,-6.9,0.0,0.2,87.0,0.7,0.31,0.0,0,32.0
177,2015-01-08 10:00,-3.0,0.0,0.6,75.0,1.0,0.83,0.0,0,168.0
178,2015-01-08 11:00,-1.6,0.0,0.9,63.0,1.0,1.4,0.0,0,297.0
179,2015-01-08 12:00,0.1,0.0,2.8,52.0,1.0,1.55,0.0,0,394.0
180,2015-01-08 13:00,0.6,0.0,3.9,46.0,1.0,1.61,0.0,0,431.0
181,2015-01-08 14:00,1.2,0.0,3.6,48.0,1.0,1.54,0.0,0,413.0
182,2015-01-08 15:00,1.4,0.0,3.5,46.0,1.0,1.29,0.0,0,342.0
183,2015-01-08 16:00,1.1,0.0,4.1,56.0,1.0,0.89,0.0,0,206.0
184,2015-01-08 17:00,-0.2,0.0,2.6,70.0,1.0,0.4,0.0,0,64.0
185,2015-01-08 18:00,-1.6,0.0,0.3,79.0,0.3,0.03,0.0,0,0.0
186,2015-01-08 19:00,-2.0,0.0,1.4,84.0,0.0,0.0,0.0,0,0.0
187,2015-01-08 20:00,-3.4,0.0,0.4,85.0,0.0,0.0,0.0,0,0.0
188,2015-01-08 21:00,-3.7,0.0,0.2,91.0,0.0,0.0,0.0,0,0.0
189,2015-01-08 22:00,-5.2,0.0,0.3,93.0,0.0,0.0,0.0,0,0.0
190,2015-01-08 23:00,-5.0,0.0,0.8,93.0,0.0,0.0,0.0,0,0.0
191,2015-01-09 0:00,-5.9,0.0,0.7,93.0,0.0,0.0,0.0,0,0.0
192,2015-01-09 1:00,-5.3,0.0,0.6,92.0,0.0,0.0,0.0,0,0.0
193,2015-01-09 2:00,-5.4,0.0,0.3,89.0,0.0,0.0,0.0,0,0.0
194,2015-01-09 3:00,-6.1,0.0,0.2,91.0,0.0,0.0,0.0,0,0.0
195,2015-01-09 4:00,-6.5,0.0,0.2,91.0,0.0,0.0,0.0,0,0.0
196,2015-01-09 5:00,-5.4,0.0,0.8,93.0,0.0,0.0,0.0,5,0.0
197,2015-01-09 6:00,-3.9,0.0,0.4,89.0,0.0,0.0,0.0,5,0.0
198,2015-01-09 7:00,-3.8,0.0,0.2,92.0,0.0,0.0,0.0,7,0.0
199,2015-01-09 8:00,-2.5,0.0,1.3,85.0,0.0,0.0,0.0,8,0.0
200,2015-01-09 9:00,-2.2,0.0,0.8,88.0,0.0,0.05,0.0,8,0.0
201,2015-01-09 10:00,-1.1,0.0,0.9,87.0,0.0,0.22,0.0,8,50.0
202,2015-01-09 11:00,0.9,0.0,2.1,82.0,0.0,0.49,0.0,8,98.0
203,2015-01-09 12:00,1.7,0.0,2.2,71.0,0.5,0.92,0.0,8,208.0
204,2015-01-09 13:00,1.4,0.0,1.7,81.0,0.0,0.4,0.0,8,163.0
205,2015-01-09 14:00,2.3,0.0,2.4,85.0,0.4,0.86,0.0,6,319.0
206,2015-01-09 15:00,2.2,0.0,2.6,87.0,0.9,0.84,0.0,6,217.0
207,2015-01-09 16:00,3.0,0.0,2.1,84.0,1.0,0.66,0.0,3,153.0
208,2015-01-09 17:00,1.8,0.0,1.3,87.0,0.6,0.29,0.0,3,69.0
209,2015-01-09 18:00,-0.2,0.0,0.7,92.0,0.0,0.03,0.0,2,0.0
210,2015-01-09 19:00,-1.6,0.0,0.0,93.0,0.0,0.0,0.0,0,0.0
211,2015-01-09 20:00,-2.1,0.0,0.2,93.0,0.0,0.0,0.0,0,0.0
212,2015-01-09 21:00,-2.5,0.0,0.6,93.0,0.0,0.0,0.0,0,0.0
213,2015-01-09 22:00,-2.0,0.0,0.5,93.0,0.0,0.0,0.0,0,0.0
214,2015-01-09 23:00,-2.7,0.0,0.5,90.0,0.0,0.0,0.0,0,0.0
215,2015-01-10 0:00,-4.0,0.0,0.1,89.0,0.0,0.0,0.0,0,0.0
216,2015-01-10 1:00,-3.3,0.0,0.4,90.0,0.0,0.0,0.0,0,0.0
217,2015-01-10 2:00,-4.3,0.0,0.4,87.0,0.0,0.0,0.0,0,0.0
218,2015-01-10 3:00,-5.4,0.0,0.3,84.0,0.0,0.0,0.0,0,0.0
219,2015-01-10 4:00,-4.9,0.0,0.6,81.0,0.0,0.0,0.0,0,0.0
220,2015-01-10 5:00,-6.0,0.0,0.0,88.0,0.0,0.0,0.0,0,0.0
221,2015-01-10 6:00,-7.0,0.0,0.3,90.0,0.0,0.0,0.0,0,0.0
222,2015-01-10 7:00,-7.0,0.0,0.0,91.0,0.0,0.0,0.0,0,0.0
223,2015-01-10 8:00,-6.6,0.0,0.2,92.0,0.0,0.0,0.0,3,0.0
224,2015-01-10 9:00,-4.2,0.0,0.1,91.0,0.5,0.18,0.0,2,24.0
225,2015-01-10 10:00,-1.7,0.0,0.3,77.0,1.0,0.7,0.0,0,155.0
226,2015-01-10 11:00,2.3,0.0,2.0,64.0,1.0,1.4,0.0,0,302.0
227,2015-01-10 12:00,4.3,0.0,2.6,63.0,1.0,1.54,0.0,0,331.0
228,2015-01-10 13:00,5.1,0.0,3.9,61.0,1.0,1.6,0.0,2,433.0
229,2015-01-10 14:00,6.3,0.0,3.8,60.0,0.9,1.29,0.0,3,428.0
230,2015-01-10 15:00,5.6,0.0,4.1,53.0,0.9,1.13,0.0,3,370.0
231,2015-01-10 16:00,5.4,0.0,4.1,59.0,0.9,0.8,0.0,3,213.0
232,2015-01-10 17:00,4.1,0.0,2.6,65.0,1.0,0.37,0.0,2,60.0
233,2015-01-10 18:00,1.5,0.0,0.9,73.0,0.2,0.03,0.0,0,1.0
234,2015-01-10 19:00,-0.2,0.0,0.3,83.0,0.0,0.0,0.0,0,0.0
235,2015-01-10 20:00,-1.3,0.0,0.4,86.0,0.0,0.0,0.0,0,0.0
236,2015-01-10 21:00,-2.0,0.0,0.0,92.0,0.0,0.0,0.0,0,0.0
237,2015-01-10 22:00,-1.9,0.0,1.2,93.0,0.0,0.0,0.0,0,0.0
238,2015-01-10 23:00,1.5,0.0,2.6,86.0,0.0,0.0,0.0,0,0.0
239,2015-01-11 0:00,2.2,0.0,3.2,82.0,0.0,0.0,0.0,0,0.0
240,2015-01-11 1:00,2.0,0.0,2.6,82.0,0.0,0.0,0.0,0,0.0
241,2015-01-11 2:00,2.3,0.0,2.2,84.0,0.0,0.0,0.0,0,0.0
242,2015-01-11 3:00,2.1,0.0,1.9,86.0,0.0,0.0,0.0,0,0.0
243,2015-01-11 4:00,2.3,0.0,1.2,90.0,0.0,0.0,0.0,8,0.0
244,2015-01-11 5:00,4.1,0.0,2.4,88.0,0.0,0.0,0.0,8,0.0
245,2015-01-11 6:00,3.9,0.0,4.5,75.0,0.0,0.0,0.0,4,0.0
246,2015-01-11 7:00,2.9,0.0,4.2,81.0,0.0,0.0,0.0,2,0.0
247,2015-01-11 8:00,1.3,0.0,4.0,70.0,0.0,0.0,0.0,2,0.0
248,2015-01-11 9:00,1.2,0.0,5.8,69.0,0.5,0.17,0.0,2,19.0
249,2015-01-11 10:00,1.3,0.0,5.8,58.0,0.0,0.71,0.0,0,154.0
250,2015-01-11 11:00,1.7,0.0,5.7,54.0,0.0,1.19,0.0,2,271.0
251,2015-01-11 12:00,2.1,0.0,5.5,53.0,0.0,1.51,0.0,0,400.0
252,2015-01-11 13:00,1.9,0.0,6.0,56.0,0.0,1.64,0.0,0,450.0
253,2015-01-11 14:00,2.5,0.0,5.0,57.0,0.0,1.56,0.0,0,421.0
254,2015-01-11 15:00,1.9,0.0,5.7,56.0,0.0,1.31,0.0,0,340.0
255,2015-01-11 16:00,1.8,0.0,4.2,56.0,0.0,0.92,0.0,0,209.0
256,2015-01-11 17:00,1.2,0.0,4.4,55.0,0.0,0.41,0.0,0,73.0
257,2015-01-11 18:00,0.0,0.0,2.2,60.0,0.3,0.04,0.0,0,0.0
258,2015-01-11 19:00,0.2,0.0,2.7,57.0,0.0,0.0,0.0,0,0.0
259,2015-01-11 20:00,-0.4,0.0,2.3,57.0,0.0,0.0,0.0,0,0.0
260,2015-01-11 21:00,-0.9,0.0,3.9,60.0,0.0,0.0,0.0,0,0.0
261,2015-01-11 22:00,-1.3,0.0,3.3,55.0,0.0,0.0,0.0,0,0.0
262,2015-01-11 23:00,-1.7,0.0,2.5,55.0,0.0,0.0,0.0,0,0.0
263,2015-01-12 0:00,-1.6,0.0,3.5,54.0,0.0,0.0,0.0,0,0.0
264,2015-01-12 1:00,-1.8,0.0,3.0,53.0,0.0,0.0,0.0,0,0.0
265,2015-01-12 2:00,-2.8,0.0,1.2,56.0,0.0,0.0,0.0,0,0.0
266,2015-01-12 3:00,-2.7,0.0,1.7,53.0,0.0,0.0,0.0,0,0.0
267,2015-01-12 4:00,-3.1,0.0,2.7,52.0,0.0,0.0,0.0,0,0.0
268,2015-01-12 5:00,-4.0,0.0,1.7,54.0,0.0,0.0,0.0,0,0.0
269,2015-01-12 6:00,-4.8,0.0,1.0,53.0,0.0,0.0,0.0,0,0.0
270,2015-01-12 7:00,-5.6,0.0,1.1,60.0,0.0,0.0,0.0,0,0.0
271,2015-01-12 8:00,-7.1,0.0,0.7,70.0,0.0,0.0,0.0,0,0.0
272,2015-01-12 9:00,-4.5,0.0,0.3,59.0,0.7,0.23,0.0,0,33.0
273,2015-01-12 10:00,-2.7,0.0,1.7,48.0,1.0,0.73,0.0,0,164.0
274,2015-01-12 11:00,-1.5,0.0,1.4,38.0,1.0,1.17,0.0,0,294.0
275,2015-01-12 12:00,0.1,0.0,1.3,35.0,1.0,1.47,0.0,0,382.0
276,2015-01-12 13:00,1.1,0.0,1.7,35.0,1.0,1.59,0.0,0,430.0
277,2015-01-12 14:00,2.1,0.0,1.2,33.0,1.0,1.52,0.0,0,413.0
278,2015-01-12 15:00,2.4,0.0,1.6,29.0,1.0,1.3,0.0,0,336.0
279,2015-01-12 16:00,1.8,0.0,2.5,42.0,1.0,0.88,0.0,0,203.0
280,2015-01-12 17:00,0.5,0.0,2.6,50.0,1.0,0.4,0.0,0,76.0
281,2015-01-12 18:00,-1.3,0.0,1.4,59.0,0.3,0.04,0.0,0,1.0
282,2015-01-12 19:00,-2.5,0.0,1.4,65.0,0.0,0.0,0.0,0,0.0
283,2015-01-12 20:00,-3.1,0.0,0.9,66.0,0.0,0.0,0.0,0,0.0
284,2015-01-12 21:00,-3.3,0.0,1.2,67.0,0.0,0.0,0.0,0,0.0
285,2015-01-12 22:00,-5.6,0.0,0.4,80.0,0.0,0.0,0.0,0,0.0
286,2015-01-12 23:00,-6.2,0.0,0.4,82.0,0.0,0.0,0.0,0,0.0
287,2015-01-13 0:00,-6.8,0.0,0.7,85.0,0.0,0.0,0.0,0,0.0
288,2015-01-13 1:00,-6.8,0.0,0.5,85.0,0.0,0.0,0.0,0,0.0
289,2015-01-13 2:00,-7.1,0.0,0.3,88.0,0.0,0.0,0.0,0,0.0
290,2015-01-13 3:00,-7.4,0.0,0.9,88.0,0.0,0.0,0.0,0,0.0
291,2015-01-13 4:00,-7.9,0.0,0.8,86.0,0.0,0.0,0.0,0,0.0
